travel_date;5_to_7_am;7_to_8_am;8_to_11_am;7_to_11_pm;bus_origin;car_type;max_capacity;nb_passengers
19/01/2018;0;0;1;0;Kisii;shuttle;11;9
19/01/2018;0;0;1;0;Kisii;shuttle;11;11
19/01/2018;0;0;1;0;Kisii;shuttle;11;11
19/01/2018;0;0;1;0;Kisii;shuttle;11;9
19/01/2018;0;0;1;0;Kisii;shuttle;11;10
19/01/2018;0;0;1;0;Kisii;shuttle;11;10
19/01/2018;0;0;1;0;Kisii;shuttle;11;11
19/01/2018;0;0;1;0;Kisii;shuttle;11;11
19/01/2018;0;0;1;0;Kisii;shuttle;11;11
19/01/2018;0;0;1;0;Kisii;shuttle;11;11
19/01/2018;0;0;1;0;Kisii;shuttle;11;11
19/01/2018;0;0;1;0;Kisii;shuttle;11;4
19/01/2018;0;0;1;0;Kisii;shuttle;11;1
19/01/2018;0;0;1;0;Kisii;shuttle;11;6
19/01/2018;0;0;1;0;Kisii;shuttle;11;10
19/01/2018;0;0;1;0;Kisii;shuttle;11;11
19/01/2018;0;0;1;0;Kisii;shuttle;11;10
19/01/2018;0;0;1;0;Kisii;shuttle;11;11
19/01/2018;0;0;1;0;Kisii;shuttle;11;5
19/01/2018;0;0;0;1;Kisii;Bus;49;5
19/01/2018;0;0;0;1;Kisii;Bus;49;14
20/01/2018;1;0;0;0;Kisii;shuttle;11;1
20/01/2018;1;0;0;0;Kisii;shuttle;11;1
20/01/2018;1;0;0;0;Kisii;shuttle;11;11
20/01/2018;1;0;0;0;Kisii;shuttle;11;11
20/01/2018;1;0;0;0;Kisii;shuttle;11;2
20/01/2018;1;0;0;0;Kisii;shuttle;11;1
20/01/2018;0;1;0;0;Sirare;Bus;49;10
20/01/2018;0;1;0;0;Keroka;Bus;49;2
20/01/2018;0;1;0;0;Rongo;Bus;49;8
20/01/2018;0;1;0;0;Homa Bay;Bus;49;32
20/01/2018;0;1;0;0;Rongo;Bus;49;9
20/01/2018;0;1;0;0;Nyachenge;Bus;49;2
20/01/2018;0;1;0;0;Keroka;Bus;49;3
20/01/2018;0;1;0;0;Kisii;Bus;49;1
20/01/2018;0;1;0;0;Awendo;Bus;49;8
20/01/2018;0;1;0;0;Rongo;Bus;49;2
20/01/2018;0;1;0;0;Migori;Bus;49;23
20/01/2018;0;0;1;0;Kisii;shuttle;11;2
21/01/2018;1;0;0;0;Kisii;shuttle;11;1
21/01/2018;0;1;0;0;Rongo;Bus;49;19
21/01/2018;0;1;0;0;Sirare;Bus;49;11
21/01/2018;0;1;0;0;Homa Bay;Bus;49;33
21/01/2018;0;1;0;0;Keroka;Bus;49;6
21/01/2018;0;1;0;0;Rongo;Bus;49;5
21/01/2018;0;1;0;0;Nyachenge;Bus;49;1
21/01/2018;0;1;0;0;Rongo;Bus;49;7
21/01/2018;0;1;0;0;Keroka;Bus;49;1
21/01/2018;0;1;0;0;Kijauri;Bus;49;1
21/01/2018;0;1;0;0;Kisii;Bus;49;1
21/01/2018;0;1;0;0;Kisii;Bus;49;10
21/01/2018;0;1;0;0;Awendo;Bus;49;5
21/01/2018;0;1;0;0;Rongo;Bus;49;1
21/01/2018;0;1;0;0;Rongo;Bus;49;2
21/01/2018;0;1;0;0;Rongo;Bus;49;2
21/01/2018;0;1;0;0;Migori;Bus;49;28
21/01/2018;0;1;0;0;Kisii;shuttle;11;7
21/01/2018;0;1;0;0;Kisii;shuttle;11;8
21/01/2018;0;1;0;0;Kisii;shuttle;11;8
21/01/2018;0;1;0;0;Kisii;shuttle;11;11
21/01/2018;0;0;1;0;Kisii;shuttle;11;9
21/01/2018;0;0;1;0;Kisii;shuttle;11;9
21/01/2018;0;0;1;0;Kisii;shuttle;11;9
21/01/2018;0;0;1;0;Kisii;shuttle;11;1
21/01/2018;0;0;1;0;Kisii;shuttle;11;7
21/01/2018;0;0;1;0;Kisii;shuttle;11;7
21/01/2018;0;0;1;0;Kisii;shuttle;11;3
21/01/2018;0;0;1;0;Kisii;shuttle;11;7
22/01/2018;1;0;0;0;Kisii;shuttle;11;11
22/01/2018;1;0;0;0;Kisii;shuttle;11;11
22/01/2018;1;0;0;0;Kisii;shuttle;11;3
22/01/2018;1;0;0;0;Kisii;shuttle;11;9
22/01/2018;1;0;0;0;Kisii;shuttle;11;9
22/01/2018;0;1;0;0;Rongo;Bus;49;9
22/01/2018;0;1;0;0;Sirare;Bus;49;16
22/01/2018;0;1;0;0;Kisii;shuttle;11;9
22/01/2018;0;1;0;0;Keroka;Bus;49;1
22/01/2018;0;1;0;0;Kisii;Bus;49;3
22/01/2018;0;1;0;0;Keroka;Bus;49;5
22/01/2018;0;1;0;0;Rongo;Bus;49;10
22/01/2018;0;1;0;0;Homa Bay;Bus;49;33
22/01/2018;0;1;0;0;Nyachenge;Bus;49;2
22/01/2018;0;1;0;0;Rongo;Bus;49;3
22/01/2018;0;1;0;0;Keroka;Bus;49;1
22/01/2018;0;1;0;0;Kisii;Bus;49;39
22/01/2018;0;1;0;0;Keroka;Bus;49;1
22/01/2018;0;1;0;0;Kisii;Bus;49;4
22/01/2018;0;1;0;0;Migori;Bus;49;5
22/01/2018;0;1;0;0;Awendo;Bus;49;3
22/01/2018;0;1;0;0;Homa Bay;Bus;49;3
22/01/2018;0;1;0;0;Rongo;Bus;49;4
22/01/2018;0;1;0;0;Kisii;shuttle;11;9
22/01/2018;0;1;0;0;Rongo;Bus;49;1
22/01/2018;0;1;0;0;Homa Bay;Bus;49;1
22/01/2018;0;1;0;0;Migori;Bus;49;23
22/01/2018;0;1;0;0;Kisii;shuttle;11;10
22/01/2018;0;1;0;0;Kisii;shuttle;11;9
22/01/2018;0;1;0;0;Kisii;shuttle;11;11
22/01/2018;0;1;0;0;Kisii;shuttle;11;9
22/01/2018;0;0;1;0;Kisii;shuttle;11;9
22/01/2018;0;0;1;0;Kisii;shuttle;11;8
22/01/2018;0;0;1;0;Kisii;shuttle;11;11
22/01/2018;0;0;1;0;Kisii;shuttle;11;11
22/01/2018;0;0;1;0;Kisii;shuttle;11;9
22/01/2018;0;0;1;0;Kisii;shuttle;11;9
22/01/2018;0;0;1;0;Kisii;shuttle;11;11
22/01/2018;0;0;1;0;Kisii;shuttle;11;11
22/01/2018;0;0;1;0;Kisii;shuttle;11;11
22/01/2018;0;0;1;0;Kisii;shuttle;11;11
22/01/2018;0;0;1;0;Kisii;shuttle;11;11
22/01/2018;0;0;1;0;Kisii;shuttle;11;9
22/01/2018;0;0;1;0;Kisii;shuttle;11;8
22/01/2018;0;0;1;0;Kisii;shuttle;11;11
22/01/2018;0;0;1;0;Kisii;shuttle;11;11
22/01/2018;0;0;1;0;Kisii;shuttle;11;3
22/01/2018;0;0;0;1;Kisii;Bus;49;9
22/01/2018;0;0;0;1;Kisii;Bus;49;12
22/01/2018;0;0;0;1;Kisii;Bus;49;1
23/01/2018;1;0;0;0;Kisii;shuttle;11;11
23/01/2018;1;0;0;0;Kisii;shuttle;11;1
23/01/2018;0;1;0;0;Sirare;Bus;49;7
23/01/2018;0;1;0;0;Rongo;Bus;49;1
23/01/2018;0;1;0;0;Kisii;shuttle;11;10
23/01/2018;0;1;0;0;Rongo;Bus;49;12
23/01/2018;0;1;0;0;Nyachenge;Bus;49;1
23/01/2018;0;1;0;0;Keroka;Bus;49;5
23/01/2018;0;1;0;0;Homa Bay;Bus;49;28
23/01/2018;0;1;0;0;Rongo;Bus;49;14
23/01/2018;0;1;0;0;Nyachenge;Bus;49;4
23/01/2018;0;1;0;0;Keroka;Bus;49;2
23/01/2018;0;1;0;0;Kisii;Bus;49;31
23/01/2018;0;1;0;0;Kisii;Bus;49;6
23/01/2018;0;1;0;0;Rongo;Bus;49;4
23/01/2018;0;1;0;0;Homa Bay;Bus;49;20
23/01/2018;0;1;0;0;Nyachenge;Bus;49;2
23/01/2018;0;1;0;0;Rongo;Bus;49;3
23/01/2018;0;1;0;0;Kisii;shuttle;11;7
23/01/2018;0;1;0;0;Rongo;Bus;49;4
23/01/2018;0;1;0;0;Migori;Bus;49;20
23/01/2018;0;1;0;0;Rongo;Bus;49;1
23/01/2018;0;1;0;0;Nyachenge;Bus;49;2
23/01/2018;0;1;0;0;Rongo;Bus;49;1
23/01/2018;0;1;0;0;Nyachenge;Bus;49;1
23/01/2018;0;1;0;0;Migori;Bus;49;36
23/01/2018;0;1;0;0;Kisii;shuttle;11;7
23/01/2018;0;1;0;0;Kisii;shuttle;11;11
23/01/2018;0;1;0;0;Kisii;shuttle;11;11
23/01/2018;0;1;0;0;Kisii;shuttle;11;10
23/01/2018;0;0;1;0;Kisii;shuttle;11;11
23/01/2018;0;0;1;0;Kisii;shuttle;11;11
23/01/2018;0;0;1;0;Kisii;shuttle;11;11
23/01/2018;0;0;1;0;Kisii;shuttle;11;11
23/01/2018;0;0;1;0;Kisii;shuttle;11;11
23/01/2018;0;0;1;0;Kisii;shuttle;11;11
23/01/2018;0;0;1;0;Kisii;shuttle;11;11
23/01/2018;0;0;1;0;Kisii;shuttle;11;10
23/01/2018;0;0;1;0;Kisii;shuttle;11;11
23/01/2018;0;0;1;0;Kisii;shuttle;11;10
23/01/2018;0;0;1;0;Kisii;shuttle;11;8
23/01/2018;0;0;1;0;Kisii;shuttle;11;1
23/01/2018;0;0;1;0;Kisii;shuttle;11;11
23/01/2018;0;0;1;0;Kisii;shuttle;11;7
23/01/2018;0;0;1;0;Kisii;shuttle;11;10
23/01/2018;0;0;1;0;Kisii;shuttle;11;11
23/01/2018;0;0;1;0;Kisii;shuttle;11;11
23/01/2018;0;0;0;1;Kisii;Bus;49;2
23/01/2018;0;0;0;1;Sirare;Bus;49;22
24/01/2018;1;0;0;0;Kisii;shuttle;11;1
24/01/2018;1;0;0;0;Kisii;shuttle;11;11
24/01/2018;0;1;0;0;Sirare;Bus;49;7
24/01/2018;0;1;0;0;Kisii;shuttle;11;10
24/01/2018;0;1;0;0;Kisii;Bus;49;3
24/01/2018;0;1;0;0;Homa Bay;Bus;49;21
24/01/2018;0;1;0;0;Rongo;Bus;49;8
24/01/2018;0;1;0;0;Keroka;Bus;49;2
24/01/2018;0;1;0;0;Nyachenge;Bus;49;1
24/01/2018;0;1;0;0;Rongo;Bus;49;13
24/01/2018;0;1;0;0;Nyachenge;Bus;49;1
24/01/2018;0;1;0;0;Kisii;Bus;49;1
24/01/2018;0;1;0;0;Keroka;Bus;49;1
24/01/2018;0;1;0;0;Kisii;Bus;49;4
24/01/2018;0;1;0;0;Kisii;Bus;49;8
24/01/2018;0;1;0;0;Migori;Bus;49;15
24/01/2018;0;1;0;0;Kehancha;Bus;49;4
24/01/2018;0;1;0;0;Rongo;Bus;49;4
24/01/2018;0;1;0;0;Awendo;Bus;49;3
24/01/2018;0;1;0;0;Homa Bay;Bus;49;20
24/01/2018;0;1;0;0;Rongo;Bus;49;2
24/01/2018;0;1;0;0;Kisii;shuttle;11;11
24/01/2018;0;1;0;0;Rongo;Bus;49;3
24/01/2018;0;1;0;0;Rongo;Bus;49;1
24/01/2018;0;1;0;0;Migori;Bus;49;10
24/01/2018;0;1;0;0;Rongo;Bus;49;2
24/01/2018;0;1;0;0;Migori;Bus;49;1
24/01/2018;0;1;0;0;Rongo;Bus;49;2
24/01/2018;0;1;0;0;Nyachenge;Bus;49;1
24/01/2018;0;1;0;0;Migori;Bus;49;22
24/01/2018;0;1;0;0;Kisii;shuttle;11;11
24/01/2018;0;1;0;0;Kisii;shuttle;11;7
24/01/2018;0;1;0;0;Kisii;shuttle;11;8
24/01/2018;0;1;0;0;Kisii;shuttle;11;11
24/01/2018;0;0;1;0;Kisii;shuttle;11;11
24/01/2018;0;0;1;0;Kisii;shuttle;11;10
24/01/2018;0;0;1;0;Kisii;shuttle;11;9
24/01/2018;0;0;1;0;Kisii;shuttle;11;11
24/01/2018;0;0;1;0;Kisii;shuttle;11;11
24/01/2018;0;0;1;0;Kisii;shuttle;11;10
24/01/2018;0;0;1;0;Kisii;shuttle;11;10
24/01/2018;0;0;1;0;Kisii;shuttle;11;11
24/01/2018;0;0;1;0;Kisii;shuttle;11;8
24/01/2018;0;0;1;0;Kisii;shuttle;11;1
24/01/2018;0;0;0;1;Kisii;Bus;49;1
24/01/2018;0;0;0;1;Kisii;Bus;49;32
24/01/2018;0;0;0;1;Keroka;Bus;49;1
24/01/2018;0;0;0;1;Sirare;Bus;49;28
25/01/2018;1;0;0;0;Keroka;shuttle;11;1
25/01/2018;0;1;0;0;Migori;Bus;49;11
25/01/2018;0;1;0;0;Sirare;Bus;49;3
25/01/2018;0;1;0;0;Keroka;Bus;49;5
25/01/2018;0;1;0;0;Nyachenge;Bus;49;1
25/01/2018;0;1;0;0;Homa Bay;Bus;49;21
25/01/2018;0;1;0;0;Rongo;Bus;49;8
25/01/2018;0;1;0;0;Rongo;Bus;49;8
25/01/2018;0;1;0;0;Keroka;Bus;49;4
25/01/2018;0;1;0;0;Keroka;Bus;49;1
25/01/2018;0;1;0;0;Rongo;Bus;49;2
25/01/2018;0;1;0;0;Awendo;Bus;49;17
25/01/2018;0;1;0;0;Migori;Bus;49;3
25/01/2018;0;1;0;0;Kehancha;Bus;49;8
25/01/2018;0;1;0;0;Homa Bay;Bus;49;21
25/01/2018;0;1;0;0;Rongo;Bus;49;5
25/01/2018;0;1;0;0;Migori;Bus;49;12
25/01/2018;0;1;0;0;Kehancha;Bus;49;2
25/01/2018;0;1;0;0;Migori;Bus;49;8
25/01/2018;0;1;0;0;Rongo;Bus;49;1
25/01/2018;0;0;0;1;Sirare;Bus;49;26
26/01/2018;1;0;0;0;Kisii;shuttle;11;1
26/01/2018;0;1;0;0;Sirare;Bus;49;10
26/01/2018;0;1;0;0;Kisii;Bus;49;5
26/01/2018;0;1;0;0;Kisii;Bus;49;6
26/01/2018;0;1;0;0;Kendu Bay;Bus;49;1
26/01/2018;0;1;0;0;Kisii;Bus;49;15
26/01/2018;0;1;0;0;Keroka;Bus;49;9
26/01/2018;0;1;0;0;Homa Bay;Bus;49;19
26/01/2018;0;1;0;0;Rongo;Bus;49;1
26/01/2018;0;1;0;0;Rongo;Bus;49;10
26/01/2018;0;1;0;0;Nyachenge;Bus;49;1
26/01/2018;0;1;0;0;Keroka;Bus;49;1
26/01/2018;0;1;0;0;Kisii;Bus;49;9
26/01/2018;0;1;0;0;Migori;Bus;49;5
26/01/2018;0;1;0;0;Awendo;Bus;49;18
26/01/2018;0;1;0;0;Rongo;Bus;49;1
26/01/2018;0;1;0;0;Kehancha;Bus;49;9
26/01/2018;0;1;0;0;Kisii;Bus;49;1
26/01/2018;0;1;0;0;Homa Bay;Bus;49;32
26/01/2018;0;1;0;0;Rongo;Bus;49;3
26/01/2018;0;1;0;0;Homa Bay;Bus;49;21
26/01/2018;0;1;0;0;Rongo;Bus;49;1
26/01/2018;0;1;0;0;Migori;Bus;49;25
26/01/2018;0;1;0;0;Rongo;Bus;49;3
26/01/2018;0;1;0;0;Nyachenge;Bus;49;1
26/01/2018;0;1;0;0;Kisii;Bus;49;1
26/01/2018;0;1;0;0;Rongo;Bus;49;2
26/01/2018;0;1;0;0;Kehancha;Bus;49;9
26/01/2018;0;1;0;0;Nyachenge;Bus;49;2
26/01/2018;0;1;0;0;Rongo;Bus;49;2
26/01/2018;0;1;0;0;Migori;Bus;49;17
26/01/2018;0;1;0;0;Rongo;Bus;49;6
26/01/2018;0;1;0;0;Kisii;Bus;49;4
26/01/2018;0;0;1;0;Kisii;shuttle;11;1
26/01/2018;0;0;1;0;Kisii;shuttle;11;1
26/01/2018;0;0;1;0;Kisii;shuttle;11;2
26/01/2018;0;0;0;1;Sirare;Bus;49;36
27/01/2018;1;0;0;0;Kisii;shuttle;11;1
27/01/2018;1;0;0;0;Kisii;shuttle;11;1
27/01/2018;1;0;0;0;Kisii;shuttle;11;1
27/01/2018;1;0;0;0;Kijauri;shuttle;11;1
27/01/2018;0;1;0;0;Sirare;Bus;49;13
27/01/2018;0;1;0;0;Kisii;Bus;49;1
27/01/2018;0;1;0;0;Rongo;Bus;49;11
27/01/2018;0;1;0;0;Keroka;Bus;49;8
27/01/2018;0;1;0;0;Homa Bay;Bus;49;21
27/01/2018;0;1;0;0;Nyachenge;Bus;49;2
27/01/2018;0;1;0;0;Rongo;Bus;49;8
27/01/2018;0;1;0;0;Keroka;Bus;49;8
27/01/2018;0;1;0;0;Kisii;Bus;49;1
27/01/2018;0;1;0;0;Migori;Bus;49;9
27/01/2018;0;1;0;0;Kehancha;Bus;49;10
27/01/2018;0;1;0;0;Awendo;Bus;49;19
27/01/2018;0;1;0;0;Homa Bay;Bus;49;31
27/01/2018;0;1;0;0;Rongo;Bus;49;2
27/01/2018;0;1;0;0;Rongo;Bus;49;1
27/01/2018;0;1;0;0;Nyachenge;Bus;49;1
27/01/2018;0;1;0;0;Homa Bay;Bus;49;1
27/01/2018;0;1;0;0;Migori;Bus;49;24
27/01/2018;0;1;0;0;Kehancha;Bus;49;3
27/01/2018;0;1;0;0;Rongo;Bus;49;4
27/01/2018;0;1;0;0;Nyachenge;Bus;49;2
27/01/2018;0;1;0;0;Migori;Bus;49;9
27/01/2018;0;0;1;0;Kisii;shuttle;11;1
27/01/2018;0;0;0;1;Sirare;Bus;49;20
28/01/2018;1;0;0;0;Kisii;shuttle;11;1
28/01/2018;1;0;0;0;Kisii;shuttle;11;1
28/01/2018;1;0;0;0;Keroka;shuttle;11;1
28/01/2018;1;0;0;0;Keroka;shuttle;11;1
28/01/2018;0;1;0;0;Sirare;Bus;49;4
28/01/2018;0;1;0;0;Kisii;Bus;49;1
28/01/2018;0;1;0;0;Nyachenge;Bus;49;2
28/01/2018;0;1;0;0;Homa Bay;Bus;49;29
28/01/2018;0;1;0;0;Keroka;Bus;49;1
28/01/2018;0;1;0;0;Rongo;Bus;49;1
28/01/2018;0;1;0;0;Rongo;Bus;49;10
28/01/2018;0;1;0;0;Nyachenge;Bus;49;2
28/01/2018;0;1;0;0;Kisii;Bus;49;14
28/01/2018;0;1;0;0;Migori;Bus;49;15
28/01/2018;0;1;0;0;Kehancha;Bus;49;8
28/01/2018;0;1;0;0;Awendo;Bus;49;8
28/01/2018;0;1;0;0;Homa Bay;Bus;49;32
28/01/2018;0;1;0;0;Rongo;Bus;49;4
28/01/2018;0;1;0;0;Rongo;Bus;49;2
28/01/2018;0;1;0;0;Homa Bay;Bus;49;1
28/01/2018;0;1;0;0;Migori;Bus;49;32
28/01/2018;0;1;0;0;Kehancha;Bus;49;6
28/01/2018;0;1;0;0;Rongo;Bus;49;8
28/01/2018;0;1;0;0;Nyachenge;Bus;49;3
28/01/2018;0;1;0;0;Migori;Bus;49;17
28/01/2018;0;1;0;0;Kisii;shuttle;11;3
28/01/2018;0;0;1;0;Kisii;shuttle;11;9
28/01/2018;0;0;1;0;Kisii;shuttle;11;8
28/01/2018;0;0;1;0;Kisii;shuttle;11;11
28/01/2018;0;0;1;0;Kisii;shuttle;11;10
28/01/2018;0;0;1;0;Kisii;shuttle;11;3
28/01/2018;0;0;1;0;Kisii;shuttle;11;5
28/01/2018;0;0;1;0;Kisii;shuttle;11;11
28/01/2018;0;0;1;0;Kisii;shuttle;11;8
28/01/2018;0;0;1;0;Kisii;shuttle;11;11
28/01/2018;0;0;1;0;Kisii;shuttle;11;8
28/01/2018;0;0;1;0;Kisii;shuttle;11;11
28/01/2018;0;0;1;0;Kisii;shuttle;11;10
28/01/2018;0;0;1;0;Kisii;shuttle;11;8
28/01/2018;0;0;1;0;Kisii;shuttle;11;11
28/01/2018;0;0;1;0;Kisii;shuttle;11;10
28/01/2018;0;0;1;0;Kisii;shuttle;11;11
28/01/2018;0;0;1;0;Kisii;shuttle;11;10
28/01/2018;0;0;1;0;Kisii;shuttle;11;11
28/01/2018;0;0;1;0;Kisii;shuttle;11;11
28/01/2018;0;0;1;0;Kisii;shuttle;11;9
28/01/2018;0;0;1;0;Kisii;shuttle;11;11
28/01/2018;0;0;1;0;Kisii;shuttle;11;10
28/01/2018;0;0;1;0;Kisii;shuttle;11;9
28/01/2018;0;0;1;0;Kisii;shuttle;11;10
28/01/2018;0;0;1;0;Kisii;shuttle;11;11
28/01/2018;0;0;1;0;Kisii;shuttle;11;11
28/01/2018;0;0;1;0;Kisii;shuttle;11;11
28/01/2018;0;0;1;0;Kisii;shuttle;11;11
28/01/2018;0;0;1;0;Kisii;shuttle;11;10
28/01/2018;0;0;1;0;Kisii;shuttle;11;9
28/01/2018;0;0;1;0;Kisii;shuttle;11;2
28/01/2018;0;0;0;1;Kisii;Bus;49;25
28/01/2018;0;0;0;1;Kisii;Bus;49;23
28/01/2018;0;0;0;1;Sirare;Bus;49;34
28/01/2018;0;0;0;1;Rongo;Bus;49;3
29/01/2018;1;0;0;0;Kisii;shuttle;11;11
29/01/2018;1;0;0;0;Kisii;shuttle;11;1
29/01/2018;1;0;0;0;Kijauri;shuttle;11;1
29/01/2018;1;0;0;0;Kisii;shuttle;11;1
29/01/2018;1;0;0;0;Kijauri;shuttle;11;1
29/01/2018;1;0;0;0;Kisii;shuttle;11;9
29/01/2018;1;0;0;0;Kisii;shuttle;11;11
29/01/2018;0;1;0;0;Kisii;shuttle;11;11
29/01/2018;0;1;0;0;Keroka;Bus;49;9
29/01/2018;0;1;0;0;Rongo;Bus;49;2
29/01/2018;0;1;0;0;Sirare;Bus;49;6
29/01/2018;0;1;0;0;Homa Bay;Bus;49;18
29/01/2018;0;1;0;0;Keroka;Bus;49;4
29/01/2018;0;1;0;0;Rongo;Bus;49;1
29/01/2018;0;1;0;0;Nyachenge;Bus;49;1
29/01/2018;0;1;0;0;Kisii;Bus;49;2
29/01/2018;0;1;0;0;Keroka;Bus;49;5
29/01/2018;0;1;0;0;Nyachenge;Bus;49;2
29/01/2018;0;1;0;0;Rongo;Bus;49;7
29/01/2018;0;1;0;0;Kisii;Bus;49;20
29/01/2018;0;1;0;0;Keroka;Bus;49;2
29/01/2018;0;1;0;0;Kijauri;Bus;49;2
29/01/2018;0;1;0;0;Kisii;Bus;49;43
29/01/2018;0;1;0;0;Migori;Bus;49;14
29/01/2018;0;1;0;0;Rongo;Bus;49;4
29/01/2018;0;1;0;0;Kehancha;Bus;49;5
29/01/2018;0;1;0;0;Awendo;Bus;49;3
29/01/2018;0;1;0;0;Kisii;shuttle;11;8
29/01/2018;0;1;0;0;Homa Bay;Bus;49;21
29/01/2018;0;1;0;0;Rongo;Bus;49;2
29/01/2018;0;1;0;0;Rongo;Bus;49;1
29/01/2018;0;1;0;0;Migori;Bus;49;20
29/01/2018;0;1;0;0;Kehancha;Bus;49;2
29/01/2018;0;1;0;0;Rongo;Bus;49;2
29/01/2018;0;1;0;0;Rongo;Bus;49;5
29/01/2018;0;1;0;0;Nyachenge;Bus;49;1
29/01/2018;0;1;0;0;Migori;Bus;49;11
29/01/2018;0;1;0;0;Kisii;shuttle;11;10
29/01/2018;0;1;0;0;Kisii;shuttle;11;11
29/01/2018;0;1;0;0;Kisii;shuttle;11;11
29/01/2018;0;1;0;0;Kisii;shuttle;11;11
29/01/2018;0;0;1;0;Kisii;shuttle;11;11
29/01/2018;0;0;1;0;Kisii;shuttle;11;11
29/01/2018;0;0;1;0;Kisii;shuttle;11;11
29/01/2018;0;0;1;0;Kisii;shuttle;11;10
29/01/2018;0;0;1;0;Kisii;shuttle;11;10
29/01/2018;0;0;1;0;Kisii;shuttle;11;11
29/01/2018;0;0;1;0;Kisii;shuttle;11;11
29/01/2018;0;0;1;0;Kisii;shuttle;11;11
29/01/2018;0;0;1;0;Kisii;shuttle;11;11
29/01/2018;0;0;1;0;Kisii;shuttle;11;11
29/01/2018;0;0;1;0;Kisii;shuttle;11;10
29/01/2018;0;0;1;0;Keroka;shuttle;11;1
29/01/2018;0;0;1;0;Kisii;shuttle;11;11
29/01/2018;0;0;1;0;Kisii;shuttle;11;11
29/01/2018;0;0;1;0;Kisii;shuttle;11;11
29/01/2018;0;0;1;0;Kisii;shuttle;11;11
29/01/2018;0;0;1;0;Kisii;shuttle;11;11
29/01/2018;0;0;1;0;Kisii;shuttle;11;11
29/01/2018;0;0;1;0;Kisii;shuttle;11;3
29/01/2018;0;0;0;1;Sirare;Bus;49;23
29/01/2018;0;0;0;1;Migori;Bus;49;5
30/01/2018;1;0;0;0;Kisii;shuttle;11;4
30/01/2018;1;0;0;0;Kijauri;shuttle;11;1
30/01/2018;1;0;0;0;Kisii;shuttle;11;6
30/01/2018;1;0;0;0;Kijauri;shuttle;11;2
30/01/2018;1;0;0;0;Kisii;shuttle;11;8
30/01/2018;1;0;0;0;Kijauri;shuttle;11;1
30/01/2018;1;0;0;0;Kisii;shuttle;11;11
30/01/2018;1;0;0;0;Kisii;shuttle;11;11
30/01/2018;1;0;0;0;Kisii;shuttle;11;11
30/01/2018;1;0;0;0;Kisii;shuttle;11;11
30/01/2018;1;0;0;0;Kisii;shuttle;11;10
30/01/2018;1;0;0;0;Kisii;shuttle;11;9
30/01/2018;1;0;0;0;Keroka;shuttle;11;2
30/01/2018;1;0;0;0;Kisii;shuttle;11;10
30/01/2018;1;0;0;0;Kisii;shuttle;11;1
30/01/2018;0;1;0;0;Sirare;Bus;49;3
30/01/2018;0;1;0;0;Kisii;Bus;49;1
30/01/2018;0;1;0;0;Keroka;Bus;49;6
30/01/2018;0;1;0;0;Homa Bay;Bus;49;7
30/01/2018;0;1;0;0;Kijauri;Bus;49;1
30/01/2018;0;1;0;0;Nyachenge;Bus;49;7
30/01/2018;0;1;0;0;Rongo;Bus;49;1
30/01/2018;0;1;0;0;Kisii;Bus;49;7
30/01/2018;0;1;0;0;Rongo;Bus;49;1
30/01/2018;0;1;0;0;Migori;Bus;49;1
30/01/2018;0;1;0;0;Kisii;shuttle;11;1
30/01/2018;0;1;0;0;Rongo;Bus;49;6
30/01/2018;0;1;0;0;Homa Bay;Bus;49;4
30/01/2018;0;1;0;0;Nyachenge;Bus;49;1
30/01/2018;0;0;1;0;Kisii;shuttle;11;1
30/01/2018;0;0;1;0;Kisii;shuttle;11;1
30/01/2018;0;0;0;1;Sirare;Bus;49;21
31/01/2018;1;0;0;0;Kisii;shuttle;11;2
31/01/2018;1;0;0;0;Kisii;shuttle;11;1
31/01/2018;1;0;0;0;Kijauri;shuttle;11;2
31/01/2018;0;1;0;0;Kisii;shuttle;11;4
31/01/2018;0;1;0;0;Migori;Bus;49;1
31/01/2018;0;1;0;0;Kijauri;shuttle;11;5
31/01/2018;0;1;0;0;Sirare;Bus;49;3
31/01/2018;0;1;0;0;Kisii;Bus;49;1
31/01/2018;0;1;0;0;Keroka;Bus;49;2
31/01/2018;0;1;0;0;Homa Bay;Bus;49;18
31/01/2018;0;1;0;0;Keroka;Bus;49;9
31/01/2018;0;1;0;0;Rongo;Bus;49;5
31/01/2018;0;1;0;0;Kisii;Bus;49;2
31/01/2018;0;1;0;0;Rongo;Bus;49;7
31/01/2018;0;1;0;0;Kisii;Bus;49;38
31/01/2018;0;1;0;0;Keroka;Bus;49;1
31/01/2018;0;1;0;0;Kisii;Bus;49;4
31/01/2018;0;1;0;0;Kijauri;Bus;49;2
31/01/2018;0;1;0;0;Kisii;Bus;49;7
31/01/2018;0;1;0;0;Migori;Bus;49;1
31/01/2018;0;1;0;0;Kisii;shuttle;11;10
31/01/2018;0;1;0;0;Rongo;Bus;49;4
31/01/2018;0;1;0;0;Homa Bay;Bus;49;28
31/01/2018;0;1;0;0;Kijauri;shuttle;11;1
31/01/2018;0;1;0;0;Rongo;Bus;49;5
31/01/2018;0;1;0;0;Migori;Bus;49;9
31/01/2018;0;1;0;0;Migori;Bus;49;4
31/01/2018;0;1;0;0;Kisii;shuttle;11;11
31/01/2018;0;1;0;0;Kisii;shuttle;11;11
31/01/2018;0;1;0;0;Kisii;shuttle;11;11
